570,0.09848223896663078
730,0.1439207048458147
1172470,0.18428108108108116
578080,0.10252192982456125
1063730,0.13237305699481847
440,0.259843575418995
271590,0.1714689880304677
304930,0.34808714133900187
550,0.0859770114942529
252490,0.11570203644158614
230410,0.25585912486659607
1599340,0.14061139896373032
105600,0.33373333333333444
4000,0.2633037694013311
1245620,0.1470088300220748
291550,0.2264225941422597
236390,0.10699263932702413
359550,0.13282301845819752
945360,0.2118466898954706
431960,0.37895424836601466
1085660,0.26896117523609736
238960,0.28735173824130983
218620,0.21515250544662345
892970,0.32223149113660166
1091500,0.22475355969331892
1097150,0.22308589607635237
242760,0.16939590075512406
346110,0.18004250797024454
1468810,0.2666875000000005
444090,0.28823404255319185
10,0.29348484848484946
49520,0.3343308746048484
272060,0.2129280648429587
292030,0.3288636363636376
413150,0.3097334754797447
381210,0.041648936170212744
1240440,0.16829166666666676
227940,0.12107068607068584
252950,0.2793451143451153
227300,0.4141728134878833
620,0.3734061135371193
552990,0.1788774459320289
386360,0.18949327817993797
739630,0.18971548998946267
322330,0.3100314795383012
438100,0.09575851393188838
755790,0.2537577639751559
550650,0.2556191467221652
301520,0.22596544715447195
240,0.27947311827957083
80,0.34798530954879475
477160,0.43526701570680837
990080,0.3072240085744918
444200,0.2303753910323258
582010,0.1329175475687103
648800,0.324548352816154
433850,0.1053742203742202
1938090,0.07389121338912133
400,0.29617112299465315
304050,0.2439427987742602
261550,0.22932642487046676
489520,0.40013265306122636
239140,0.38352941176470734
251570,0.2516049382716054
8930,0.27367617107943043
367520,0.2679358288770061
532210,0.15997881355932192
1517290,0.006293929712460068
218230,0.28496417604913094
72850,0.19479079497907972
130,0.3546583850931688
220,0.2879467258601562
80,0.34798530954879475
275390,0.28393004115226406
96000,0.29243048403707633
814380,0.14988082340194997
1174180,0.257469613259669
1089350,0.01060450819672132
255710,0.27436842105263226
466240,0.22603793466807212
1046930,0.27198364008180054
1203220,0.21387406616862367
204360,0.4588947368421072
370910,0.39122574055158427
1222670,0.15235355648535556
203160,0.41135722041259615
377160,0.17842887473460742
289070,0.19862068965517254
275850,0.3116736842105268
107410,0.2826532769556034
108600,0.18572463768115985
333930,0.38648621041879566
632360,0.28328092243186664
588430,0.24670478170478224
250900,0.17521556256572038
40,0.24657320872274205
12210,0.19285256410256432
219990,0.33602851323829014
221100,0.10502079002079
360,0.23036269430051876
1326470,0.18710855949895647
10180,0.30239244491080913
374320,0.09753880266075385
417910,0.1598811881188118
439700,0.14387096774193556
489830,0.2709284951974395
427520,0.2616562500000005
844870,0.16711917098445597
273350,0.17454361054766737
365590,0.2342931937172778
700330,0.23147489539749014
322170,0.16095137420718822
363970,0.18544147843942518
